Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Asset Type
VIC,AusNet,2023-05-11 06:00:00,2023-05-11 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
NSW,Transgrid,2023-05-01 06:09:00,2023-05-03 18:00:00,Darlington Point A 330kV BUS,12,12,0,0,1,1,0,In Progress,PTP,Commissioning,60.0,<<UPDATED since the last notification>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.  Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-01,Bus
VIC,AusNet,2023-05-12 06:00:00,2023-05-12 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
QLD,Powerlink,2023-05-05 07:00:00,2023-05-05 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4,0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,Line
VIC,AusNet,2023-05-03 06:00:00,2023-05-03 18:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,STLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
TAS,TasNetworks,2023-08-29 15:00:00,2023-08-29 16:30:00,Gordon - Chapel St No.1 220 kV Line,1,0,0,0,0,1,0,Planned,SUBMIT,Maintenance,1.5,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,Line
TAS,TasNetworks,2023-10-11 14:00:00,2023-10-11 15:30:00,Gordon - Chapel St No.2 220 kV Line,1,0,0,0,0,1,0,Planned,SUBMIT,Commissioning,1.5,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,Line
TAS,TasNetworks,2023-07-04 15:00:00,2023-07-04 16:00:00,Gordon - Chapel St No.2 220 kV Line,1,0,0,0,0,1,0,Planned,SUBMIT,Commissioning,1.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,Line
QLD,Powerlink,2023-05-03 07:00:00,2023-05-03 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4,0,0,0,1,1,0,Planned,RESUBMIT,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,Line
VIC,AusNet,2023-05-16 06:00:00,2023-05-18 18:00:00,Heywood - South East No.1 275 kV Line,48,48,0,0,1,0,1,Planned,SUBMIT,Maintenance,60.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
TAS,TasNetworks,2023-06-02 15:00:00,2023-06-02 16:00:00,Gordon - Chapel St No.1 220 kV Line,0,0,0,0,0,1,0,Planned,MTLTP,Commissioning,1.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,Line
NSW,Transgrid,2023-05-19 07:00:00,2023-05-21 17:00:00,Jindera - Wagga (62) 330 kV Line,6,6,0,0,1,1,1,Planned,MTLTP,Commissioning,57.6,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer    Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-01,Line
SA,ElectraNet,2023-06-02 08:00:00,2023-06-04 13:30:00,Heywood - South East No.1 275 kV Line,159,159,1,0,0,0,1,Planned,SUBMIT,Commissioning,52.8,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
QLD,Powerlink,2023-08-14 07:00:00,2023-09-01 16:00:00,Strathmore - Ross (8858) 275 kV Line,72,0,0,0,1,1,0,Planned,SUBMIT,Commissioning,441.6,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2023-05-01,Line
VIC,AusNet,2023-05-23 07:00:00,2023-05-23 16:00:00,Hazelwood - Loy Yang Power Station No.2 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,9.0,A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2023-05-01,Line
QLD,Powerlink,2023-06-02 16:01:00,2023-06-09 07:59:00,Ross No.3 288/138/19 kV Transformer,0,0,0,0,1,0,0,Planned,SUBMIT,Commissioning,160.8,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-01,Transformer
VIC,AusNet,2023-05-10 06:00:00,2023-05-10 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
QLD,Powerlink,2023-05-02 07:00:00,2023-05-02 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4,0,0,0,1,1,0,Planned,STLTP,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,Line
VIC,AusNet,2023-05-01 06:03:00,2023-05-01 18:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,In Progress,PTP,Maintenance,12.0,<<UPDATED since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
VIC,AusNet,2023-05-24 06:30:00,2023-05-24 17:00:00,Keilor  Sydenham 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-01,Line
VIC,AusNet,2023-05-02 06:00:00,2023-05-02 18:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,STLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,Line
VIC,AusNet,2023-05-24 06:00:00,2023-05-24 18:30:00,Moorabool - Mortlake 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,12.5,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2023-04-24,Line
QLD,Powerlink,2023-07-31 07:00:00,2023-08-18 16:00:00,Strathmore - Ross (8858) 275 kV Line,72,0,0,0,1,1,0,Planned,SUBMIT,Commissioning,441.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2023-04-24,Line
QLD,Powerlink,2023-06-09 08:00:00,2023-06-20 16:00:00,Ross No.3 288/138/19 kV Transformer,0,0,0,0,1,0,0,Planned,SUBMIT,Commissioning,271.2,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-04-24,Transformer
VIC,AusNet,2023-05-18 07:30:00,2023-05-18 16:00:00,Hazelwood - Loy Yang Power Station No.1 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,8.5,A credible contingency event during this planned outage could cause:  • A large reduction in generation in Victoria  • Load shedding in Victoria,2023-04-24,Line
